Date,Department,Dist,KPI,MIS Dept,Daily Actual Value,Ideal Avg Salary,Ideal Cost,Ideal Head Count,Ideal KPIS,Monthly Actual Value
2022-11-01,Expiry-Lead,Aarogyadhan,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aarogyadhan - Jodhpur,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aarogyadhan - Kota,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aayush Pharma - Guwahati,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ahilya Pharmatech - Gwalior,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aryan - Branch,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aryan Wellness,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Ahmedabad,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Bilaspur,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Nagpur,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Raipur,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Rajkot,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ashirwad Distributors - Surat,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Aspire Pharma - Jammu,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Avighna Bangalore - Generics,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Avighna Delhi,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Balaji Pharmatech - Vijaywada,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Balaji Pharmatech - Vizag,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Bhoj Pharmatech,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,DCA - Indore,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,DCA - Patna,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,DRK Enterprises,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Desai,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Desai Dawabazaar,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,EC Agencies Goa,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Eastern,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ekdanta Pharmatech,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ekdanta Pharmatech - Aurangabad,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ekdanta Pharmatech - Nashik,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Ekdanta Pharmatech - Sangli,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,J P Enterprises,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Kalinga Pharmatech,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Kamal Health Distributors,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Mayapuri,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Mayapuri - Vaccines,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Medicos,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Muthu-MW,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Patpadganj,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Patpadganj - Vaccines,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Pearl-MW,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Pharmeasy Wholesale - Varanasi,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Rau-MW,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Reenav Logistics,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Reenav Super Speciality,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Sachdeva Jhansi,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Sachdeva Medicals,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Sachdeva Prayagraj,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Shell-MW,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Shreeji Distributors - Hyderabad,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Simba,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Soham Pharma,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Som Pharma,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Sri Alagu Pharma,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Varma Medicals,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,Venkatesha,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-System Operator,2 to 8 Vaccines - Aryan,Expiry Return Batch Line Items,Expiry,2.115384615,15000.0,52.884615,0.003525641,600.0,55.0
2022-11-01,Expiry-System Operator,7 Star,Expiry Return Batch Line Items,Expiry,270.846153846,15000.0,6771.15384,0.451410256,600.0,7042.0
2022-11-01,Expiry-System Operator,AK Pharma - Belgaum,Expiry Return Batch Line Items,Expiry,1.923076923,15000.0,48.076919999999994,0.003205128,600.0,50.0
2022-11-01,Expiry-System Operator,Aarogyadhan,Expiry Return Batch Line Items,Expiry,568.384615385,15000.0,14209.61538,0.947307692,600.0,14778.0
2022-11-01,Expiry-System Operator,Aarogyadhan - Jodhpur,Expiry Return Batch Line Items,Expiry,4.192307692,15000.0,104.80768499999999,0.006987179,600.0,109.0
2022-11-01,Expiry-System Operator,Aarogyadhan - Kota,Expiry Return Batch Line Items,Expiry,3.653846154,15000.0,91.34616,0.006089744,600.0,95.0
2022-11-01,Expiry-System Operator,Aayush Pharma - Guwahati,Expiry Return Batch Line Items,Expiry,0.538461538,15000.0,13.461540000000001,0.000897436,600.0,14.0
2022-11-01,Expiry-System Operator,Ahilya Pharmatech - Gwalior,Expiry Return Batch Line Items,Expiry,0.230769231,15000.0,5.769225,0.000384615,600.0,6.0
2022-11-01,Expiry-System Operator,Aryan Wellness,Expiry Return Batch Line Items,Expiry,1704.384615385,15000.0,42609.61539,2.840641026,600.0,44314.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Ahmedabad,Expiry Return Batch Line Items,Expiry,6.461538462,15000.0,161.538465,0.010769231,600.0,168.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Bilaspur,Expiry Return Batch Line Items,Expiry,1.961538462,15000.0,49.038465,0.003269231,600.0,51.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Nagpur,Expiry Return Batch Line Items,Expiry,3.153846154,15000.0,78.84615000000001,0.00525641,600.0,82.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Raipur,Expiry Return Batch Line Items,Expiry,4.038461538,15000.0,100.961535,0.006730769,600.0,105.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Rajkot,Expiry Return Batch Line Items,Expiry,0.807692308,15000.0,20.19231,0.001346154,600.0,21.0
2022-11-01,Expiry-System Operator,Ashirwad Distributors - Surat,Expiry Return Batch Line Items,Expiry,1.653846154,15000.0,41.34615,0.00275641,600.0,43.0
2022-11-01,Expiry-System Operator,DCA - Indore,Expiry Return Batch Line Items,Expiry,16.346153846,15000.0,408.65385000000003,0.02724359,600.0,425.0
2022-11-01,Expiry-System Operator,DCA - Patna,Expiry Return Batch Line Items,Expiry,5.961538462,15000.0,149.038455,0.009935897,600.0,155.0
2022-11-01,Expiry-System Operator,DRK Enterprises,Expiry Return Batch Line Items,Expiry,78.115384615,15000.0,1952.88462,0.130192308,600.0,2031.0
2022-11-01,Expiry-System Operator,Desai,Expiry Return Batch Line Items,Expiry,1066.961538462,15000.0,26674.038464999998,1.778269231,600.0,27741.0
2022-11-01,Expiry-System Operator,Desai Dawabazaar,Expiry Return Batch Line Items,Expiry,5.961538462,15000.0,149.038455,0.009935897,600.0,155.0
2022-11-01,Expiry-System Operator,EC Agencies Goa,Expiry Return Batch Line Items,Expiry,82.692307692,15000.0,2067.307695,0.137820513,600.0,2150.0
2022-11-01,Expiry-System Operator,Eastern,Expiry Return Batch Line Items,Expiry,3046.884615385,15000.0,76172.11539,5.078141026,600.0,79219.0
2022-11-01,Expiry-System Operator,Ekdanta Pharmatech,Expiry Return Batch Line Items,Expiry,0.115384615,15000.0,2.88462,0.000192308,600.0,3.0
2022-11-01,Expiry-System Operator,Ekdanta Pharmatech - Aurangabad,Expiry Return Batch Line Items,Expiry,0.115384615,15000.0,2.88462,0.000192308,600.0,3.0
2022-11-01,Expiry-System Operator,Ekdanta Pharmatech - Sangli,Expiry Return Batch Line Items,Expiry,1.692307692,15000.0,42.307695,0.002820513,600.0,44.0
2022-11-01,Expiry-System Operator,Kalinga Pharmatech,Expiry Return Batch Line Items,Expiry,27.307692308,15000.0,682.692315,0.045512821,600.0,710.0
2022-11-01,Expiry-System Operator,Kamal Health Distributors,Expiry Return Batch Line Items,Expiry,1.5,15000.0,37.5,0.0025,600.0,39.0
2022-11-01,Expiry-System Operator,Mayapuri,Expiry Return Batch Line Items,Expiry,1325.5,15000.0,33137.500004999994,2.209166667,600.0,34463.0
2022-11-01,Expiry-System Operator,Mayapuri - Vaccines,Expiry Return Batch Line Items,Expiry,0.153846154,15000.0,3.8461499999999997,0.00025641,600.0,4.0
2022-11-01,Expiry-System Operator,Medicos,Expiry Return Batch Line Items,Expiry,200.038461538,15000.0,5000.96154,0.333397436,600.0,5201.0
2022-11-01,Expiry-System Operator,Muthu-MW,Expiry Return Batch Line Items,Expiry,578.192307692,15000.0,14454.80769,0.963653846,600.0,15033.0
2022-11-01,Expiry-System Operator,Patpadganj,Expiry Return Batch Line Items,Expiry,668.0,15000.0,16699.999995,1.113333333,600.0,17368.0
2022-11-01,Expiry-System Operator,Patpadganj - Vaccines,Expiry Return Batch Line Items,Expiry,1.192307692,15000.0,29.807685,0.001987179,600.0,31.0
2022-11-01,Expiry-System Operator,Pearl-MW,Expiry Return Batch Line Items,Expiry,79.192307692,15000.0,1979.8076850000002,0.131987179,600.0,2059.0
2022-11-01,Expiry-System Operator,Pharmeasy Wholesale - Varanasi,Expiry Return Batch Line Items,Expiry,0.115384615,15000.0,2.88462,0.000192308,600.0,3.0
2022-11-01,Expiry-System Operator,Rau-MW,Expiry Return Batch Line Items,Expiry,176.461538462,15000.0,4411.53846,0.294102564,600.0,4588.0
2022-11-01,Expiry-System Operator,Sachdeva Medicals,Expiry Return Batch Line Items,Expiry,47.730769231,15000.0,1193.26923,0.079551282,600.0,1241.0
2022-11-01,Expiry-System Operator,Sachdeva Prayagraj,Expiry Return Batch Line Items,Expiry,1.384615385,15000.0,34.61538,0.002307692,600.0,36.0
2022-11-01,Expiry-System Operator,Shell-MW,Expiry Return Batch Line Items,Expiry,31.384615385,15000.0,784.6153800000001,0.052307692,600.0,816.0
2022-11-01,Expiry-System Operator,Shreeji Distributors - Hyderabad,Expiry Return Batch Line Items,Expiry,178.230769231,15000.0,4455.769230000001,0.297051282,600.0,4634.0
2022-11-01,Expiry-System Operator,Simba,Expiry Return Batch Line Items,Expiry,2832.923076923,15000.0,70823.07693,4.721538462,600.0,73656.0
2022-11-01,Expiry-System Operator,Soham Pharma,Expiry Return Batch Line Items,Expiry,237.461538462,15000.0,5936.538465,0.395769231,600.0,6174.0
2022-11-01,Expiry-System Operator,Som Pharma,Expiry Return Batch Line Items,Expiry,330.307692308,15000.0,8257.692315,0.550512821,600.0,8588.0
2022-11-01,Expiry-System Operator,Sri Alagu Pharma,Expiry Return Batch Line Items,Expiry,87.192307692,15000.0,2179.807695,0.145320513,600.0,2267.0
2022-11-01,Expiry-System Operator,Varma Medicals,Expiry Return Batch Line Items,Expiry,71.923076923,15000.0,1798.076925,0.119871795,600.0,1870.0
2022-11-01,Expiry-System Operator,Venkatesha,Expiry Return Batch Line Items,Expiry,114.115384615,15000.0,2852.8846200000003,0.190192308,600.0,2967.0
2022-11-01,Inward-Gatepass Entry,7 Star,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,AK Pharma - Belgaum,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aarogyadhan,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aarogyadhan - Jodhpur,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aarogyadhan - Kota,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aayush Pharma - Guwahati,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ahilya Pharmatech - Gwalior,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aryan - Branch,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aryan Wellness,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Ahmedabad,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Bilaspur,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Nagpur,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Raipur,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Rajkot,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ashirwad Distributors - Surat,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Aspire Pharma - Jammu,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Avighna Bangalore - Generics,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Avighna Delhi,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Balaji Pharmatech - Vijaywada,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Balaji Pharmatech - Vizag,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Bhoj Pharmatech,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,DCA - Indore,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,DCA - Patna,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,DRK Enterprises,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Desai,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Desai Dawabazaar,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,EC Agencies Goa,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Eastern,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ekdanta Pharmatech,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ekdanta Pharmatech - Aurangabad,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ekdanta Pharmatech - Nashik,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Ekdanta Pharmatech - Sangli,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,J P Enterprises,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Kalinga Pharmatech,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Kamal Health Distributors,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Mayapuri,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Mayapuri - Vaccines,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Medicos,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Muthu-MW,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Patpadganj,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Patpadganj - Vaccines,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Pearl-MW,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Pharmeasy Wholesale - Varanasi,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Rau-MW,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Reenav Logistics,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Reenav Super Speciality,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Sachdeva Jhansi,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Sachdeva Medicals,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Sachdeva Prayagraj,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Shell-MW,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Shreeji Distributors - Hyderabad,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Simba,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Soham Pharma,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Som Pharma,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Sri Alagu Pharma,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Varma Medicals,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Gatepass Entry,Venkatesha,Manual,Inward,0.038461538,14000.0,14000.0,1.0,0.0,1.0
2022-11-01,Inward-Inward Checking,2 to 8 Vaccines - Aryan,Purchase Qty,Inward,578.576923077,14000.0,405.003844,0.028928846,20000.0,15043.0
2022-11-01,Inward-Inward Checking,7 Star,Purchase Qty,Inward,18722.807692308,14000.0,13105.96539,0.936140385,20000.0,486793.0
2022-11-01,Inward-Inward Checking,AK Pharma - Belgaum,Purchase Qty,Inward,9476.192307692,14000.0,6633.33461,0.473809615,20000.0,246381.0
2022-11-01,Inward-Inward Checking,Aarogyadhan,Purchase Qty,Inward,26644.076923077,14000.0,18650.853844,1.332203846,20000.0,692746.0
2022-11-01,Inward-Inward Checking,Aarogyadhan - Jodhpur,Purchase Qty,Inward,6327.384615385,14000.0,4429.169234,0.316369231,20000.0,164512.0
2022-11-01,Inward-Inward Checking,Aarogyadhan - Kota,Purchase Qty,Inward,2977.192307692,14000.0,2084.03461,0.148859615,20000.0,77407.0
2022-11-01,Inward-Inward Checking,Aayush Pharma - Guwahati,Purchase Qty,Inward,5730.115384615,14000.0,4011.0807660000005,0.286505769,20000.0,148983.0
2022-11-01,Inward-Inward Checking,Ahilya Pharmatech - Gwalior,Purchase Qty,Inward,2510.076923077,14000.0,1757.053844,0.125503846,20000.0,65262.0
2022-11-01,Inward-Inward Checking,Aryan - Branch,Purchase Qty,Inward,9859.730769231,14000.0,6901.811532,0.492986538,20000.0,256353.0
2022-11-01,Inward-Inward Checking,Aryan Wellness,Purchase Qty,Inward,187888.076923077,14000.0,131521.653844,9.394403846,20000.0,4885090.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Ahmedabad,Purchase Qty,Inward,4302.846153846,14000.0,3011.992312,0.215142308,20000.0,111874.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Bilaspur,Purchase Qty,Inward,1881.038461538,14000.0,1316.7269219999998,0.094051923,20000.0,48907.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Nagpur,Purchase Qty,Inward,13916.384615385,14000.0,9741.469234,0.695819231,20000.0,361826.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Raipur,Purchase Qty,Inward,11471.769230769,14000.0,8030.2384680000005,0.573588462,20000.0,298266.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Rajkot,Purchase Qty,Inward,13826.461538462,14000.0,9678.523078,0.691323077,20000.0,359488.0
2022-11-01,Inward-Inward Checking,Ashirwad Distributors - Surat,Purchase Qty,Inward,13392.807692308,14000.0,9374.96539,0.669640385,20000.0,348213.0
2022-11-01,Inward-Inward Checking,Aspire Pharma - Jammu,Purchase Qty,Inward,3779.692307692,14000.0,2645.7846099999997,0.188984615,20000.0,98272.0
2022-11-01,Inward-Inward Checking,Avighna Bangalore - Generics,Purchase Qty,Inward,28864.615384615,14000.0,20205.230766,1.443230769,20000.0,750480.0
2022-11-01,Inward-Inward Checking,Avighna Delhi,Purchase Qty,Inward,158062.730769231,14000.0,110643.911532,7.903136538,20000.0,4109631.0
2022-11-01,Inward-Inward Checking,Balaji Pharmatech - Vijaywada,Purchase Qty,Inward,2461.730769231,14000.0,1723.211532,0.123086538,20000.0,64005.0
2022-11-01,Inward-Inward Checking,Balaji Pharmatech - Vizag,Purchase Qty,Inward,6822.769230769,14000.0,4775.938467999999,0.341138462,20000.0,177392.0
2022-11-01,Inward-Inward Checking,Bhoj Pharmatech,Purchase Qty,Inward,1.538461538,14000.0,1.07692307688,7.692307692e-05,20000.0,40.0
2022-11-01,Inward-Inward Checking,DCA - Indore,Purchase Qty,Inward,8804.807692308,14000.0,6163.36539,0.440240385,20000.0,228925.0
2022-11-01,Inward-Inward Checking,DCA - Patna,Purchase Qty,Inward,7429.0,14000.0,5200.3,0.37145,20000.0,193154.0
2022-11-01,Inward-Inward Checking,DRK Enterprises,Purchase Qty,Inward,25995.576923077,14000.0,18196.903844,1.299778846,20000.0,675885.0
2022-11-01,Inward-Inward Checking,Desai,Purchase Qty,Inward,40844.5,14000.0,28591.15,2.042225,20000.0,1061957.0
2022-11-01,Inward-Inward Checking,Desai Dawabazaar,Purchase Qty,Inward,1271.384615385,14000.0,889.969234,0.063569231,20000.0,33056.0
2022-11-01,Inward-Inward Checking,EC Agencies Goa,Purchase Qty,Inward,7234.923076923,14000.0,5064.446156,0.361746154,20000.0,188108.0
2022-11-01,Inward-Inward Checking,Eastern,Purchase Qty,Inward,127336.269230769,14000.0,89135.38846799999,6.366813462,20000.0,3310743.0
2022-11-01,Inward-Inward Checking,Ekdanta Pharmatech,Purchase Qty,Inward,3746.653846154,14000.0,2622.657688,0.187332692,20000.0,97413.0
2022-11-01,Inward-Inward Checking,Ekdanta Pharmatech - Aurangabad,Purchase Qty,Inward,5714.615384615,14000.0,4000.230766,0.285730769,20000.0,148580.0
2022-11-01,Inward-Inward Checking,Ekdanta Pharmatech - Nashik,Purchase Qty,Inward,7637.461538462,14000.0,5346.223078,0.381873077,20000.0,198574.0
