unit_name,month,Total Salary--Admin--ADMIN,Total Salary--Admin--Admin,Total Salary--Admin--Driver,Total Salary--Admin--HOUSEKEEPING,Total Salary--Admin--Housekeeping,Total Salary--Admin--Maintenance,Total Salary--Admin--Security,Total Salary--Admin--Support,Total Salary--Audit & Refilling--Audit,Total Salary--Audit & Refilling--Audit & Refilling,Total Salary--Audit & Refilling--Lead,Total Salary--Audit & Refilling--Refilling,Total Salary--CHECKING--Support,Total Salary--Checking--Checking & Packing,Total Salary--Checking--Checking & packing,Total Salary--Checking--Lead,Total Salary--Checking--Modification,Total Salary--Checking--Support,Total Salary--Data Analyst--Data Analyst,Total Salary--Data Analyst--Data analyst,Total Salary--Data analyst--Data Analyst,Total Salary--Data analyst--Data analyst,Total Salary--Delivery--Delivery,Total Salary--Delivery--Delivery Boy,Total Salary--Delivery--Delivery Supervisor,Total Salary--Delivery--Delivery boy,Total Salary--Dispatch--Lead,Total Salary--Dispatch--Sorting,Total Salary--Dispatch--Support,Total Salary--Dispatch--System Operator,Total Salary--Dispatch--System operator,Total Salary--Dispatch--lead,Total Salary--Expiry--Expiry,Total Salary--Expiry--Lead,Total Salary--Expiry--lead,Total Salary--Finance & Accounts--Finance & Accounts,Total Salary--Finance & Accounts--Lead,Total Salary--Finance & Accounts--Payeables,Total Salary--Finance & Accounts--RECEIVABLES,Total Salary--Finance & Accounts--Receivable,Total Salary--Finance & Accounts--Receivables,Total Salary--Finance & Accounts--Support,Total Salary--Finance & Accounts--receivables,Total Salary--HR--HR,Total Salary--IT --IT ,Total Salary--IT--IT,Total Salary--Inward--Gatepass Entry,Total Salary--Inward--Godown To Store,Total Salary--Inward--Godown to Store,Total Salary--Inward--Godown to store,Total Salary--Inward--Inward Checking,Total Salary--Inward--Inward checking,Total Salary--Inward--Lead,Total Salary--Inward--Loader,Total Salary--Inward--Overall,Total Salary--Inward--PURCHASE ENTRY,Total Salary--Inward--Purchase Entry,Total Salary--Inward--Purchase entry,Total Salary--Inward--System Operater,Total Salary--Inward--gatepass entry,Total Salary--Inward--lead,Total Salary--Inward--purchase entry,Total Salary--Overall Non - Ops--Lead,Total Salary--Overall Operation--Lead,Total Salary--Overall Operation--MIS,Total Salary--Overall Operation--Support,Total Salary--Overall Operation--lead,Total Salary--Overall Operation--support,Total Salary--PURCHASE--Lead,Total Salary--Purchase--Lead,Total Salary--Purchase--Purchase Entry,Total Salary--Purchase--Support,Total Salary--Purchase--lead,Total Salary--Purchase--support,Total Salary--SALES--Sales Executive,Total Salary--Sales Return--Sale return,Total Salary--Sales Return--Sales Return,Total Salary--Sales--BD,Total Salary--Sales--BD Special,Total Salary--Sales--BD Vaccines,Total Salary--Sales--COLLECTION,Total Salary--Sales--Call Center,Total Salary--Sales--Call Center ,Total Salary--Sales--Call Centre,Total Salary--Sales--Call centre,Total Salary--Sales--City Head,Total Salary--Sales--Collection,Total Salary--Sales--Collection ,Total Salary--Sales--Lead,Total Salary--Sales--Sales Executive,Total Salary--Sales--Sales executive,Total Salary--Sales--executive,Total Salary--Sales--lead,Total Salary--Sales--sales executive,Total Salary--Store--CHALLAN PRINTING,Total Salary--Store--Challan Printing,Total Salary--Store--Lead,Total Salary--Store--Modification,Total Salary--Store--PICKING,Total Salary--Store--Picking,Total Salary--Store--Support,Total Salary--Store--lead,Total Salary--Store--picking,Total Salary--store--Modification,Total Salary--store--Support
Gwalior,2022-10-01,,9247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12340.0,,,,,,152396.4193548387,,,,,,,,,,,,,,,
Gwalior,2022-11-01,,9247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12340.0,,,,,,,126148.0,,,,,,,,,,,,,,
Hyd Arush,2022-04-01,,,,,,,,,,,,,,,,,,,,,23800.0,,,,,,,,,,,,,,,,,12495.0,,,119913.36,,,13527.48,,,,,,,,,,,,,,,,,,,,,,61010.96000000001,,17750.04,,,,,,,,,,,,,,,,133546.57333333333,,,,,,515126.56,,,,,,,,,,,,,,,
Hyd Arush,2022-05-01,,,,,,,,,,,,,,,,,,,,,27977.0,,,,,,,,,,,,,,,,,,,,126316.08,,,14163.36,,,,,,,,,,,,,,,,,,,,,,51884.21161290323,,19177.76,,,,,,,,,,,,,,,,129723.16,,,,,,464626.76,,,,,,,,,,,,,,,
Hyd Arush,2022-06-01,,,,,,,,,,,,,,,,,,,,,28855.0,,,,,,,,,,,,,,,,,,,,103184.34333333334,,,14168.36,,,,,,,,,,,,,,,,,,,,,,65768.0,,,,,,,,,,,,,,,,,,130631.23999999999,,,,,,467264.56,,,,,,,,,,,,,,,
Hyd Arush,2022-07-01,,,,,,,,,,,,,,,,,,,,,,25360.0,,,,,,,,,,,,,,,,10948.2,,,82364.92,,,4112.639999999999,,,,,,,,,,,,,,,,,,,,,,51150.05935483871,,,,,,,,,,,,,,,,,,132438.12612903226,,,,,,451277.96806451614,,,,,,,,,,,,,,,
Hyd Arush,2022-08-01,,,,,,,,,,,,,,,,,,,23614.0,,,,,,,,,15000.0,,,,,,,,,,25800.0,,,76747.68451612903,,,,,,,,,,,,,,,,,,,,,,,,,44267.15225806452,,,,,,,,,,,,,,,,,,138329.9435483871,,,,,,359917.2687096774,,,,,,,,,,,,,,,
Hyd Arush,2022-09-01,,,,,,,,,,,,,,,,,,,12439.6,,,,,,,,,,,45955.816666666666,15086.36,,,,,,,26600.0,,,67157.29000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,19647.0,,,,,,,,,16684.36,,,,,,,76204.859,,,,,,316058.84,,,,,,,,,,,,,,,
Hyd Arush,2022-10-01,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,74195.24096774193,,,,,,,25800.0,,,50437.52516129032,,,,,,,,,,,,,,,,,,,,,,,,,,,19647.0,,,,,,,,,18127.166451612902,,,,,,,65714.80645161291,,,,,,314058.24,,,,,,,,,,,,,,,
Hyd Arush,2022-11-01,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,72086.25666666667,0.0,,,,,,,25800.0,,,48314.880000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,19647.0,,,,,,,,,18175.260000000002,,,,,,,67022.80295698924,,,,,,24133.333333333336,292379.28,,,,,,,,,,,,,,
Indore,2022-04-01,,,,,,,,,,,,,,0.0,,,6429.0,,,,,,,14707.0,,,,9077.0,,21557.0,,,12022.4,,,,,17802.0,,,10211.0,,,11346.0,,,,,,,24936.0,,,,,,14426.0,,,,,,,,,,,,,,,,,,,,12905.0,,,,,,,13350.0,,21239.0,,,,263428.0,,,,,,11346.0,,,,162902.8,,,,,
Indore,2022-05-01,,,,,,,,,,,,,,,,,12800.0,,,,,,,13471.0,,,,4392.0,,26351.0,,,12327.870967741936,,,,,19216.0,,,12667.0,,,14923.0,,,,,,,15846.0,,,,,,0.0,14095.0,,,,,,,,,,,,,,,,,,,13350.0,,,,,,,13350.0,,26941.0,,,,280132.0,,,,,,13243.0,,,,168127.48387096773,,,,,
Indore,2022-06-01,,,,,,,,,,,,,,,,,2766.0,,,,,,,13501.0,,,,,,24300.0,,,11714.2,,,14953.0,,17832.0,,,12697.0,,,,,,,,,,15660.533333333333,,,,,,,16213.0,,,,,,,,,,,,,,,,,,,13380.0,,,,,,,13380.0,,26971.0,,,,252088.66666666666,,,,,,11434.0,,,,144372.16666666666,,,,,
Indore,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27513.387096774197,,,12000.58064516129,,,14923.0,,18554.0,,,12667.0,,,,,,,,,,15553.09677419355,,,,,,13519.064516129032,,,,,,,,,16013.0,,,,,,,,,,,12919.0,,,,,,,20238.0,,26941.0,,,,264955.41311134235,,,,,,13684.0,,,,125721.22580645162,,,,,
Indore,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,12139.0,,10594.0,,,11307.290322580646,,,14923.0,,19879.0,,,12667.0,,,,,,,,,,13321.0,,,,,,,,,,,,,,,19645.645161290322,,,,,,,,,,,13306.09677419355,,,,,,,13285.0,,26037.774193548386,,,,262598.6129032258,,,,,,11035.0,,,,95947.32258064517,,,,,
Indore,2022-09-01,,,,,,,,,,,,,,23706.6,,,9411.1,,,,,,,,,,,,,13228.0,,,12698.8,,,,,13694.0,,,12667.0,14923.0,,,,,,,,15630.533333333333,13037.0,,,,,,13350.0,,,,,,,,,19664.066666666666,,,,,,,,,,,14950.0,,,,,,,,,,,,,291400.0,,,,,,0.0,,,,81441.6,,,,,
Indore,2022-10-01,,,,,,,,,,,,,,23019.290322580644,,,13266.677419354839,,,,,,,,,,,,,,14077.774193548386,,11346.0,,,,,13253.0,,,12667.0,14923.0,,,,,,,15602.064516129032,,11673.290322580646,,,,,,11441.0,,,,,,,,,19645.645161290322,,,,,,,,,,,13350.0,,,,,,,,,,,,,288690.32258064515,,,,,,,,,,82893.90322580645,,,,,
Indore,2022-11-01,,,,,,,,,,,,,,22651.2,,,10746.0,,,,,,,,,,,,,13000.0,,,11346.0,,,,,14378.0,,,12667.0,14923.0,,,,,,,15189.266666666666,,11684.2,,,,,,12667.0,,,,,,,,,18139.0,,,,,,,,,,,12415.0,,,,,,,,,,,,,,292900.0,,,,,,,,,73393.4,,,,,
JP,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,121423.0,,,,,,,,,,,,89613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22212.0,,33542.0,,,,,,,,,,,,,,,,,,,,,,,,24583.0,,,,,,,,,,,,,,,
JP,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,138776.28,,,,,,,,,,,,99735.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,26652.56,,38500.08,,,,,,,,,,,,,,,,,,,,,,,,27622.0,,,,,,,,,,,,,,,
JP,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,98940.84,,,,,,,,,,,,15666.8,,,,,,56891.28,,,,,,,,,,,,,,,,,,,,,,24152.56,,,,,,,,,,,,,,,,,,,,30065.480000000003,,,31514.879999999997,,,26422.0,,,,,,,,,,,,,,,
JP,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,122847.72,,,,,,,,,,,,63062.880000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,24152.56,,51160.04,,,,,,17500.8,,,,,,,,,,,,,,,,,,26422.0,,,,,,,,,,,,,,,
JP,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,119093.2,,,,,,,,,,,,65120.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,24107.56,,51160.04,,,,,,18617.92,,,,,,,,,,,,,,,,,,,26103.0,,,,,,,,,,,,,,
JP,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,84504.44,,,,,,,,,,,,,,,,,,63062.880000000005,,,,,,,,,,,,,,,,,,,,,,24107.56,,,,,,,,16660.04,,,,,,,,,,,,9615.0,,,37078.08,,,27060.0,,,,,,,,,,34500.0,,,,,
JP,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,83058.12,,,,,,,,,,,,65317.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,24107.56,,,,,,,,16660.04,,,,,,,,,,,,10000.0,,,34111.32,,,27060.0,,,,,,,,,,34500.0,,,,,
JP,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,83092.56,,,,,,,,,,,,67449.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,24107.56,,,,,,,,16660.04,,,,,,,,,,,,10000.0,,,38190.64,,,,26103.0,,,,,,,,,34500.0,,,,,
Jaipur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,168200.0,,,,,,,,,24411.645161290326,,,28000.0,,,,,59797.0,,,,,,,,,,,,,,,,,,,,,,,,,88331.95,,,,,,,,,,,,86822.0,,,,,,36645.333333333336,,,,,,596100.6617204301,,,,,,,,,,,,,,,
Jaipur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,175497.33870967742,,,,,,,,,12296.0,,,42000.0,,,,,61183.0,,,,,,,,,,,,,,,,,,,,,,,,,93274.54838709677,,,,,,,,,,,,130109.0,,,,,,39625.397849462366,,,,,,440272.8064516129,,,,195356.12903225806,,,,,,,,,,,
Jaipur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,181067.91666666666,,,,,,,,,28478.0,,,35000.0,,,,,21426.0,,,,,,,,,,,,,,,,,,,,,,,,,104733.8,,,,,,,,,,,,113545.0,,,,,,41933.666666666664,,,37800.0,,,554180.5333333333,,,,,,,,,,,,,,,
Jaipur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,181706.85483870967,,,,,,,,,21184.06451612903,,,35000.0,,,,,61369.0,,,,,,,,,,,,,,,,,,,,,,,,,96837.12903225806,,,,,,,,,,,,121589.0,,,,,,37685.54838709677,,,,,,590242.6451612903,,,,,,,,,,,,,,,
Jaipur,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,217426.93548387097,,,,,,,,,15226.0,,,35000.0,,,,,64130.0,,,,,,,,,,,,,,,,,,,,,,,,,98621.12903225806,,,,,,,,,,,,203020.74193548388,,,,,,35241.1935483871,,,,,,217387.32258064515,327586.6451612903,,,,,,,,,,,,,,
Jaipur,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,210568.08333333334,,,,,,,,,16000.0,,,35000.0,,,,,61864.0,,,,,,,,,,,,,,,,,,,,,,,,,98400.8,,,,,,,,,39261.29032258065,,,121553.0,,,,,,32057.333333333332,,,,,,14061.0,392831.86666666664,142149.03225806452,,,,,,,,,,,,,
Jaipur,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,198911.29032258064,,,,,,,,,15742.0,,,,35000.0,,,,37079.0,,,,,,,,,,,,,,,,,,,,,,18029.0,,,98363.12903225806,,,,,,,,,43466.0,,,78134.66666666667,,,,,,27879.90322580645,,,30058.451612903227,,85777.0,489392.12903225806,,,,,,,,,,,,,,,
Jaipur,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,213320.58333333334,,,,,,,,,15466.0,,,,35000.0,,,,38057.0,,,,,,,,,,,,,,,,,,,,,,19272.0,,,95838.8,,,,,,,,,,,,75895.48387096774,,,,,,41583.0,,,37970.12903225806,,86687.0,,494305.2537634409,,,,,,,,,,,,,,
Jalandhar,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11692.44,,,,,,,,,,,,,,,,,,,,,,,,,13786.666666666668,,,,,,,,,,,,17935.573333333334,,,,,,39759.0743,,,13130.48,,,210977.26,,,,,,,,,,13314.63,,,,,
Jalandhar,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14109.68,,,,,,,,,,,,,,,,,,,,,,,,,,,10871.075268817203,,,,,,,,,,18952.36,,,,,,62459.482580645155,,,12393.88,,,22384.16,,,,159265.77150537635,,,,,,11909.238709677418,,,,,
Jalandhar,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12264.8,,,,,,,,,,,,,,,,,,,,,,,,,7150.0,,,,,,,,,,,,15573.4,,,,,,59397.82,,,16802.96,,,106051.21333333333,,,,,,,,,,11524.58,,,,,
Jalandhar,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12716.6,,,,,,,,,,,,,,,,,,,,,,,,,9203.333333333334,,,,,,,,,,,,22023.24,,,,,,27139.93935483871,,,,,,119293.83333333333,,,,,,,,,,,,,,,
Jalandhar,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12671.250322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15045.573333333334,,,,,,29207.06838709677,,,,,,109717.36559139786,,,,,,,,,,,,,,,
Jalandhar,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12701.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12916.666666666666,,,,,,25735.68,,,,,7198.92,107412.09677419355,,,,,,,,,,,,,,,
Jalandhar,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13517.530322580646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26722.361111111113,,,,,,38607.51247311828,,,,,18173.899354838708,109568.6202688172,,,,,,,,,,,,,,,
Jalandhar,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34623.3870967742,,,,,,38436.02924731183,,,,,16770.52,,88102.71677419354,,,,,,,,,,,,,,
Jamshedpur,2022-04-01,,,,,11195.0,,,,,,,,,19928.0,,,10497.0,,,,28700.0,,,,,,10320.0,,,,,,,,,,,,,,12235.0,,,,,,,,10320.0,,10675.0,,,,,,4757.0,,,,,,,,,12897.0,28711.0,,,,,,,,,,15829.0,,,,,,,35282.0,,26600.0,,,,216996.66666666666,,,,,,,,,,50351.0,,,,,
Jamshedpur,2022-05-01,,,,,10472.0,,,,,,,,,21271.90322580645,,,10941.90322580645,,,,28700.0,,,,,,10596.90322580645,,,,,,,,,,,,,,12589.193548387097,,,,,,,,13008.90322580645,,10596.90322580645,,,,,,6711.0,,,,,,,,,45325.41935483871,31700.0,,,,,,,,,,15596.0,,,,,,,33003.967741935485,,26600.0,,,,165436.88709677418,,,,,,,,,,53102.161290322576,,,,,
Jamshedpur,2022-06-01,,,,,11154.433333333332,,,,,,,,,21584.9,,,10594.266666666666,,,,28700.0,,,,,,10594.266666666666,,,,,,,,,,,,,,12967.0,,,,,,,,10239.266666666666,,8896.0,,,,,,,,,,,,,,,47358.26666666666,31700.0,,,,,,,,,,16117.0,,,,,,,35104.26666666666,,26600.0,,,,208840.8,,,,,,,,,,56177.33333333333,,,,,
Jamshedpur,2022-07-01,,,,,10472.0,,,,,,,,,21271.90322580645,,,10769.90322580645,,,,,28700.0,,,,,10636.451612903225,,,,,,,,,,,,,,12943.387096774193,,,,,,,,10596.90322580645,,,,,,,,,,,,,,,31700.0,,44910.41935483871,,,,,,,,,,,8355.0,,,,,,,32940.45161290323,,26600.0,,,,196679.0,,,,,,,,,,60812.6129032258,,,,,
Jamshedpur,2022-08-01,,,,,11478.41935483871,,,,,,,,,27048.8064516129,,,7020.451612903225,,30435.483870967742,,,,,,,,10596.90322580645,,,,,,,,,,,,,,12943.387096774193,,,,,,,,9258.451612903225,,,,,,,,,,,,,,,32664.516129032258,,43080.709677419356,,,,,,,,,,,,,,,,,,29947.74193548387,,27303.219818548387,,,,206064.64516129033,,,,,,,,,,42465.709677419356,,,,,
Jamshedpur,2022-09-01,,,,,9702.0,,,,,18915.0,,,,45866.4,,,,,28700.0,,,,,,,,10635.633333333333,,12807.266666666666,,,,,,,,,,,,12235.0,,,,,,,,,11133.133333333333,7401.633333333333,,,,,,,,,,,,,32100.0,,49982.13333333333,,,,,,,,,,,,,,,,,,36742.2,,34600.0,,,,223435.36666666667,,,,,,,,,,52117.26666666666,,,,,
Jamshedpur,2022-10-01,,,,,11156.709677419354,,,,,,,25620.83870967742,,41758.25806451613,,,,,30435.483870967742,,,,,,,,3099.0,,,,,,,,,,,,,,12548.387096774193,,,,,,,,11604.709677419354,,13225.41935483871,,,,,,,,,,,,,34054.83870967742,,41409.032258064515,,,,,,,,,,,,,,,,,,35516.48387096774,,36006.43963709677,,,,221378.83870967742,,,,,,,,,,73990.93548387097,,,,,
Jamshedpur,2022-11-01,,,,,12857.166666666666,,,,,,,29645.333333333332,,44468.0,,,,,33183.333333333336,,,,,,,,,,,,,,,,,,,,,,14065.0,,,,,,,,,3439.0,14821.666666666666,,,,,,,,,,,,,32100.0,,36683.333333333336,,,,,,,,,,,,,,,,,,33282.0,,26600.0,,,,,210751.0,,,,,,,,,37384.666666666664,,,14822.666666666666,,
Jhansi,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8785.0,,,,,
Jhansi,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jhansi,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.0,,,,,,,2989.0,,18827.0,,,,,,,,,,,,,,,,,,,,,,,,28435.93548387097,,,,,,2717.0,,,,,,,,,
Jhansi,2022-09-01,,,,,,,,,,,,,,22392.0,,,6563.0,,,,,,,,,,,,,,11196.0,,,,,,,,,,,,,,,,,,,,11196.0,,,,,,10178.0,,,,,,,,,18827.0,,,,,,,,,,,6178.0,,,,,,,6248.0,,,,,,96677.0,,,,,,10178.0,,,,16322.0,,,,,
Jodhpur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31870.0,,,,,,,,,,,,43333.0,,,,,,24990.0,,,,,,152600.5,,,,,,,,,,,,,,,
Jodhpur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35058.0,,,,,,,,,,,,51999.0,,,,,,28709.65322580645,,,,,,,,,,190814.2693548387,,,,,,,,,,,
Jodhpur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32526.0,,,,,,,,,,,,46137.0,,,,,,18392.166666666668,,,,,,116434.31666666667,,,,,,,,,,,,,,,
Jodhpur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15702.0,,,,,,,,,,,,,,,,,,,,,,,,,33894.0,,,,,,,,,,,,47666.0,,,,,,21236.6,,,,,,130994.95,,,,,,,,,,,,,,,
Jodhpur,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,34420.0,,,,,,,,,,,,47666.0,,,,,,21982.995161290324,,,,,,152346.89677419356,,,,,,,,,,,,,,,
Jodhpur,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,34420.0,,,,,,,,,,,,47666.0,,,,,,19463.29516129032,,,,,,143296.32258064515,,,,,,,,,,,,,,,
Jodhpur,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,34420.0,,,,,,,,,,,,,,,,,,18699.5,,,,,47666.0,146428.51666666666,,,,,,,,,,,,,,,
Jodhpur,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,34420.0,,,,,,,,,,,,,,,,,,21502.4435483871,,,,,47666.0,,139213.0,,,,,,,,,,,,,,
Kanpur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,3502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38708.0,,,29167.0,,,197292.0,,,,,,,,,,,,,,,
Kanpur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38708.0,,,29626.0,,,176440.0,,,,,,,,,,,,,,,
Kanpur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40339.0,,,43501.0,,,188707.0,,,,,,,,,,,,,,,
Kanpur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39386.0,,,30851.0,,,198637.0,,,,,,,,,,,,,,,
Kanpur,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,14941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17219.0,,,,,,,,,,,,,,,,,,41175.0,,,,,,,209997.0,,,,,,,,,,,,,,
Kanpur,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,14522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16819.0,,,,,,,,,,,,,,,,,,44599.0,,,,,,,193550.0,,,,,,,,,,,,,,
Kanpur,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,14941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17219.0,,,,,,,,,,,,,,,,,,53704.0,,,,,,181533.0,,,,,,,,,,,,,,,
Kanpur,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,14522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16359.0,,,,,,,,,,,,,,,,,,48203.0,,,,,,,210011.0,,,,,,,,,,,,,,
Kharagpur,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23730.0,,,,,,,,,,,,,,,
Kharagpur,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23730.0,,,,,,,,,,,,,,,
Kharagpur,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28680.0,,,,,,156822.4,,,,,,,,,,,,,,,
Kharagpur,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27606.967741935485,,,,,,157659.0,,,,,,,,,,,,,,,
Kharagpur,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27606.967741935485,,,,,,49215.0,108444.0,,,,,,,,,,,,,,
Kharagpur,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41867.53333333333,,,,,,37835.666666666664,110333.63333333333,,,,,,,,,,,,,,
Kharagpur,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41124.0,,,,,,129148.19354838709,,,,,,,,,,,,,,,
Kharagpur,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41124.0,,,,,,,120957.96666666666,,,,,,,,,,,,,,
